entry_time,exit_time,side,entry,exit,qty,pnl_gross,pnl_net,entry_fees,exit_fees,sl_initial,sl_final,peak_pnl,atr_original,atr_used,trailing_was_active
2022-07-20 04:00:00,2022-07-20 06:00:00,LONG,0.5309,0.53678,39.55547184027124,0.23258617442079474,0.21146988133358433,0.0105,0.010616293087210397,0.504355,0.53678,0.3322659634582769,0.01042857142857143,0.010618,True
2022-07-21 20:00:00,2022-07-22 00:00:00,LONG,0.4984,0.50055,42.13483146067416,0.09058988764045116,0.06954459269663094,0.0105,0.010545294943820225,0.47348,0.50055,0.18117977528089996,0.007471428571428581,0.009968000000000001,True
2022-07-22 09:00:00,2022-07-22 19:00:00,LONG,0.5066,0.48127000000000003,41.45282273983418,-1.0500000000000007,-1.0704750000000007,0.0105,0.009975,0.48127000000000003,0.48127000000000003,0.07046979865771495,0.006300000000000004,0.010132,False
2022-07-23 21:00:00,2022-07-23 22:00:00,LONG,0.5069,0.51062,41.42828960347208,0.1541132373249139,0.13303618070625142,0.0105,0.010577056618662456,0.481555,0.51062,0.2568553955415262,0.007842857142857143,0.010138000000000001,True
2022-07-28 20:00:00,2022-07-29 00:00:00,LONG,0.5196,0.52165,40.415704387990765,0.08285219399538092,0.06181076789838324,0.0105,0.010541426096997689,0.49361999999999995,0.52165,0.1657043879907663,0.009207142857142846,0.010391999999999998,True
2022-07-29 05:00:00,2022-07-29 09:00:00,LONG,0.5333,0.5346,39.37746109131821,0.051190699418712404,0.030165104069003044,0.0105,0.010525595349709357,0.506635,0.5346,0.10238139883742918,0.010428571428571422,0.010666,True
2022-07-29 10:00:00,2022-07-30 01:00:00,LONG,0.5422,0.5134857142857143,38.73109553670232,-1.1121357432681658,-1.1325796753965316,0.0105,0.009943932128365916,0.5134857142857143,0.5134857142857143,0.0,0.011485714285714297,0.011485714285714297,False
2022-07-30 13:00:00,2022-07-30 15:00:00,LONG,0.5397,0.54366,38.91050583657588,0.1540856031128434,0.13300856031128697,0.0105,0.010577042801556422,0.5127149999999999,0.54366,0.25680933852140275,0.00795714285714286,0.010794,True
2022-07-31 17:00:00,2022-08-01 10:00:00,LONG,0.5357,0.508915,39.20104536120964,-1.049999999999998,-1.070474999999998,0.0105,0.009975000000000001,0.508915,0.508915,0.0,0.006521428571428575,0.010714,False
2022-08-12 19:00:00,2022-08-13 00:00:00,LONG,0.5377,0.5393,39.05523526129812,0.062488376418078785,0.04145713222986974,0.0105,0.010531244188209039,0.5108149999999999,0.5393,0.12497675283615757,0.005007142857142853,0.010754,True
2022-08-17 03:00:00,2022-08-17 12:00:00,LONG,0.5775,0.548625,36.36363636363636,-1.0499999999999994,-1.0704749999999994,0.0105,0.009975,0.548625,0.548625,0.0,0.008007142857142855,0.011550000000000001,False
2022-08-18 16:00:00,2022-08-18 17:00:00,SHORT,0.53,0.5284,39.62264150943396,0.06339622641509615,0.0424279245283037,0.0105,0.010468301886792453,0.5565,0.5284,0.12679245283018792,0.005385714285714287,0.0106,True
2022-08-26 15:00:00,2022-08-26 16:00:00,SHORT,0.4513,0.44939999999999997,46.53224019499225,0.08841125637048587,0.06745546199867111,0.0105,0.010455794371814759,0.47496071428571424,0.44939999999999997,0.17682251274096916,0.009464285714285712,0.009464285714285712,True
2022-08-26 17:00:00,2022-08-26 22:00:00,SHORT,0.4428,0.441,47.42547425474255,0.08536585365853772,0.064408536585367,0.0105,0.010457317073170732,0.46813928571428576,0.441,0.17073170731707543,0.010135714285714284,0.010135714285714284,True
2022-08-30 14:00:00,2022-08-30 16:00:00,SHORT,0.4433,0.44072,47.37198285585382,0.12221971576810413,0.10128082562598818,0.0105,0.010438890142115948,0.465465,0.44072,0.20369952628017268,0.005307142857142856,0.008866,True
2022-08-31 23:00:00,2022-09-01 08:00:00,SHORT,0.4457,0.44445,47.116894772268346,0.05889611846533418,0.03792556652456684,0.0105,0.010470551940767334,0.467985,0.44445,0.11779223693067097,0.005428571428571426,0.008914,True
2022-09-02 19:00:00,2022-09-03 04:00:00,SHORT,0.4506,0.47313,46.60452729693742,-1.0499999999999998,-1.0715249999999998,0.0105,0.011025,0.47313,0.47313,0.0,0.005050000000000003,0.009012000000000001,False
2022-09-09 00:00:00,2022-09-09 03:00:00,LONG,0.4833,0.4863,43.45127250155183,0.1303538175046556,0.10928864059590328,0.0105,0.010565176908752328,0.459135,0.4863,0.21725636250775932,0.005528571428571426,0.009666000000000001,True
2022-09-16 08:00:00,2022-09-17 00:00:00,SHORT,0.4568,0.47963999999999996,45.97197898423818,-1.0499999999999987,-1.0715249999999987,0.0105,0.011024999999999998,0.47963999999999996,0.47963999999999996,0.06895796847635732,0.004392857142857135,0.009136,False
2022-09-18 09:00:00,2022-09-18 14:00:00,SHORT,0.4747,0.47250000000000003,44.23846639983147,0.09732462607962834,0.07637328839266816,0.0105,0.010451337686960186,0.498435,0.47250000000000003,0.19464925215925916,0.004342857142857144,0.009494,True
2022-09-23 13:00:00,2022-09-25 20:00:00,SHORT,0.4484,0.4469,46.83318465655665,0.07024977698483503,0.049284901873327444,0.0105,0.010464875111507583,0.47082,0.4469,0.14049955396967007,0.008807142857142855,0.008968,True
2022-09-26 06:00:00,2022-09-27 03:00:00,SHORT,0.4372,0.45905999999999997,48.03293687099726,-1.0499999999999996,-1.0715249999999996,0.0105,0.011025,0.45905999999999997,0.45905999999999997,0.0,0.005421428571428569,0.008744,False
2022-10-05 08:00:00,2022-10-05 13:00:00,SHORT,0.4289,0.4272,48.96246211238051,0.08323618559104586,0.062277803683841386,0.0105,0.010458381907204476,0.450345,0.4272,0.1664723711820944,0.0027357142857142975,0.008578,True
2022-10-07 12:00:00,2022-10-08 21:00:00,SHORT,0.4233,0.4214,49.61020552799433,0.09425939050318986,0.07330652019844146,0.0105,0.010452870304748405,0.444465,0.4214,0.18851878100637973,0.0024428571428571472,0.008466,True
2022-10-12 17:00:00,2022-10-12 21:00:00,SHORT,0.3866,0.37956,54.319710294878426,0.38241076047594363,0.3616019658561816,0.0105,0.010308794619762028,0.40593,0.37956,0.4780134505949288,0.002757142857142851,0.007732,True
2022-10-18 09:00:00,2022-10-18 18:00:00,SHORT,0.3658,0.36146,57.40841990158556,0.24915254237288192,0.22827711864406836,0.0105,0.010375423728813558,0.38409000000000004,0.36146,0.3559322033898327,0.002964285714285709,0.0073160000000000005,True
2022-10-19 22:00:00,2022-10-20 00:00:00,SHORT,0.3509,0.3499,59.84611000284982,0.059846110002849874,0.0388760330578513,0.0105,0.010470076944998576,0.36844499999999997,0.3499,0.11969222000569975,0.003250000000000003,0.007018,True
2022-10-23 11:00:00,2022-10-24 00:00:00,SHORT,0.3467,0.364035,60.571098932794925,-1.0499999999999994,-1.0715249999999994,0.0105,0.011025,0.364035,0.364035,0.0,0.0024642857142857127,0.006934,False
2022-10-31 10:00:00,2022-11-02 07:00:00,LONG,0.4127,0.392065,50.88441967530894,-1.0500000000000007,-1.0704750000000007,0.0105,0.009975,0.392065,0.392065,0.0,0.0050071428571428645,0.008254000000000001,False
2022-11-04 19:00:00,2022-11-05 00:00:00,LONG,0.4237,0.42706,49.563370309181025,0.16653292423884697,0.14544965777672753,0.0105,0.010583266462119423,0.402515,0.42706,0.2775548737314134,0.00651428571428571,0.008474,True
2022-11-07 19:00:00,2022-11-08 02:00:00,LONG,0.4138,0.39311,50.749154180763654,-1.0499999999999994,-1.0704749999999994,0.0105,0.009975,0.39311,0.39311,0.0,0.004814285714285711,0.008276,False
2022-11-12 04:00:00,2022-11-13 06:00:00,SHORT,0.341,0.33548,61.583577712609966,0.33994134897360856,0.31911131964809536,0.0105,0.010330029325513197,0.35805000000000003,0.33548,0.4249266862170098,0.005678571428571434,0.0068200000000000005,True
2022-11-16 13:00:00,2022-11-17 09:00:00,SHORT,0.3279,0.32454,64.04391582799633,0.21518755718206956,0.19429515096066058,0.0105,0.010392406221408964,0.344295,0.32454,0.3074107959743841,0.0035428571428571453,0.0065580000000000005,True
2022-11-18 17:00:00,2022-11-20 11:00:00,SHORT,0.3212,0.32030000000000003,65.37982565379826,0.058841843088415585,0.037871264009959785,0.0105,0.010470579078455795,0.33726,0.32030000000000003,0.1176836861768348,0.0027357142857142897,0.006424,True
2022-11-25 02:00:00,2022-11-28 01:00:00,SHORT,0.3086,0.30236,68.04925469863902,0.4246273493195053,0.403839662994165,0.0105,0.010287686325340249,0.32403,0.30236,0.5307841866493825,0.002678571428571435,0.0061719999999999995,True
2022-12-03 09:00:00,2022-12-05 08:00:00,LONG,0.325,0.32620000000000005,64.61538461538461,0.07753846153846376,0.056499692307694534,0.0105,0.010538769230769232,0.30875,0.32620000000000005,0.15507692307692392,0.002371428571428572,0.006500000000000001,True
2022-12-09 16:00:00,2022-12-11 20:00:00,SHORT,0.3113,0.31055,67.45904272406038,0.0505942820430472,0.029619579184068726,0.0105,0.010474702858978476,0.326865,0.31055,0.10118856408609066,0.0016928571428571387,0.006226000000000001,True
2022-12-16 08:00:00,2022-12-16 09:00:00,SHORT,0.2921,0.28902,71.89318726463539,0.22143101677507895,0.20054173228346647,0.0105,0.01038928449161246,0.306705,0.28902,0.3163300239643968,0.002421428571428582,0.005842000000000001,True
2022-12-21 03:00:00,2022-12-21 04:00:00,SHORT,0.254,0.25,82.67716535433071,0.33070866141732314,0.3098740157480318,0.0105,0.01033464566929134,0.2667,0.25,0.4133858267716539,0.0018,0.00508,True
2022-12-27 14:00:00,2022-12-27 17:00:00,SHORT,0.2601,0.25824,80.73817762399078,0.15017301038062064,0.12924809688581093,0.0105,0.01042491349480969,0.273105,0.25824,0.2502883506343707,0.0015499999999999997,0.005202,True
2022-12-28 21:00:00,2022-12-29 00:00:00,SHORT,0.2482,0.2473,84.6091861402095,0.07614826752618956,0.055186341659952655,0.0105,0.010461925866236906,0.26061,0.2473,0.15229653505237678,0.002171428571428586,0.0049640000000000005,True
2023-01-04 02:00:00,2023-01-04 03:00:00,LONG,0.2597,0.26313,80.86253369272238,0.27735849056603684,0.25621981132075383,0.0105,0.01063867924528302,0.246715,0.26313,0.3962264150943409,0.002007142857142874,0.005194,True
2023-01-06 23:00:00,2023-01-08 09:00:00,LONG,0.2784,0.28038,75.43103448275862,0.1493534482758649,0.12827877155172696,0.0105,0.010574676724137932,0.26448,0.28038,0.24892241379310534,0.003214285714285725,0.005568,True
2023-01-10 18:00:00,2023-01-10 20:00:00,LONG,0.3223,0.3232,65.15668631709588,0.05864101768538706,0.03761169717654437,0.0105,0.010529320508842694,0.306185,0.3232,0.11728203537077413,0.00384285714285714,0.0064459999999999995,True
2023-01-11 23:00:00,2023-01-12 00:00:00,LONG,0.323,0.32671,65.015479876161,0.24120743034055672,0.22008682662538642,0.0105,0.01062060371517028,0.30685,0.32671,0.3445820433436514,0.003778571428571429,0.0064600000000000005,True
2023-01-12 13:00:00,2023-01-13 09:00:00,LONG,0.3304,0.33232,63.5593220338983,0.1220338983050833,0.10097288135593076,0.0105,0.010561016949152542,0.31388000000000005,0.33232,0.2033898305084733,0.004985714285714292,0.006608000000000001,True
2023-01-13 20:00:00,2023-01-13 21:00:00,LONG,0.3378,0.3458,62.166962699822385,0.49733570159857954,0.4760870337477802,0.0105,0.01074866785079929,0.32091,0.3458,0.6216696269982244,0.003942857142857137,0.006756,True
2023-01-19 19:00:00,2023-01-20 16:00:00,LONG,0.3397,0.3424,61.81925228142479,0.1669119811598457,0.14582852516926578,0.0105,0.010583455990579922,0.322715,0.3424,0.2781866352664118,0.003785714285714293,0.0067940000000000006,True
2023-01-25 20:00:00,2023-01-25 21:00:00,LONG,0.3667,0.3739,57.26752113444232,0.4123261521679838,0.39111998909189977,0.0105,0.010706163076083993,0.34836500000000004,0.3739,0.5154076902099781,0.0037928571428571495,0.007334,True
2023-01-29 11:00:00,2023-01-29 18:00:00,LONG,0.391,0.39239999999999997,53.708439897698206,0.07519181585677517,0.05415421994884679,0.0105,0.010537595907928389,0.37145,0.39239999999999997,0.15038363171355332,0.0036714285714285755,0.00782,True
2023-02-01 20:00:00,2023-02-01 21:00:00,LONG,0.3925,0.3943,53.503184713375795,0.09630573248407473,0.07525757961783269,0.0105,0.010548152866242038,0.372875,0.3943,0.19261146496815243,0.0057928571428571395,0.007850000000000001,True
2023-02-02 18:00:00,2023-02-02 22:00:00,LONG,0.4129,0.39225499999999996,50.85977234197142,-1.0500000000000012,-1.0704750000000012,0.0105,0.009975,0.39225499999999996,0.39225499999999996,0.0,0.004950000000000006,0.008258,False
2023-02-08 00:00:00,2023-02-09 03:00:00,LONG,0.402,0.3819,52.23880597014925,-1.0500000000000003,-1.0704750000000003,0.0105,0.009975,0.3819,0.3819,0.0,0.004914285714285724,0.00804,False
2023-02-12 21:00:00,2023-02-13 01:00:00,SHORT,0.3634,0.36124,57.78756191524491,0.12482113373692873,0.1038835443037972,0.0105,0.010437589433131535,0.38157,0.36124,0.20803522289488122,0.0031214285714285606,0.007268,True
2023-02-17 17:00:00,2023-02-17 19:00:00,LONG,0.4036,0.40535,52.031714568880076,0.09105550049553877,0.07000997274529101,0.0105,0.01054552775024777,0.38342,0.40535,0.18211100099108044,0.003942857142857149,0.008072000000000001,True
2023-02-19 14:00:00,2023-02-20 01:00:00,LONG,0.4096,0.38912,51.26953125,-1.0499999999999998,-1.0704749999999998,0.0105,0.009975000000000001,0.38912,0.38912,0.06152343749999892,0.0028928571428571415,0.008192000000000001,False
2023-02-28 19:00:00,2023-02-28 21:00:00,SHORT,0.3544,0.352,59.25507900677201,0.1422121896162536,0.12128329571106171,0.0105,0.010428893905191873,0.37212,0.352,0.23702031602708823,0.0033071428571428536,0.007088,True
2023-03-02 09:00:00,2023-03-02 14:00:00,SHORT,0.3519,0.35075,59.67604433077579,0.06862745098039122,0.04766176470588141,0.0105,0.010465686274509804,0.369495,0.35075,0.13725490196078244,0.00290714285714287,0.007038,True
2023-03-04 18:00:00,2023-03-04 19:00:00,SHORT,0.3381,0.3368,62.11180124223602,0.08074534161490828,0.05978571428571573,0.0105,0.010459627329192546,0.355005,0.3368,0.1614906832298131,0.001350000000000006,0.006762000000000001,True
2023-03-06 01:00:00,2023-03-06 11:00:00,SHORT,0.3329,0.33194999999999997,63.08200660859117,0.05992790627816202,0.038957870231301095,0.0105,0.01047003604686092,0.349545,0.33194999999999997,0.11985581255632054,0.0026642857142857184,0.006658,True
2023-03-07 10:00:00,2023-03-08 05:00:00,SHORT,0.327,0.32436,64.22018348623853,0.16954128440367172,0.14862605504587356,0.0105,0.010415229357798162,0.34335000000000004,0.32436,0.2825688073394505,0.002314285714285721,0.006540000000000001,True
2023-03-09 18:00:00,2023-03-09 19:00:00,SHORT,0.312,0.31065,67.3076923076923,0.09086538461538582,0.06991081730769352,0.0105,0.010454567307692307,0.3276,0.31065,0.1817307692307679,0.0033785714285714252,0.00624,True
2023-03-10 10:00:00,2023-03-10 13:00:00,SHORT,0.2998,0.31479,70.04669779853235,-1.05,-1.071525,0.0105,0.011025,0.31479,0.31479,0.0,0.0045857142857142884,0.0059960000000000005,False
2023-03-11 12:00:00,2023-03-11 15:00:00,SHORT,0.3048,0.30385,68.89763779527559,0.06545275590551225,0.044485482283465,0.0105,0.010467273622047244,0.32004,0.30385,0.1309055118110245,0.004507142857142856,0.006096000000000001,True
2023-03-14 12:00:00,2023-03-14 13:00:00,LONG,0.3565,0.35919999999999996,58.906030855539974,0.15904628330995677,0.13796676016830178,0.0105,0.010579523141654978,0.338675,0.35919999999999996,0.2650771388499301,0.004657142857142864,0.00713,True
2023-03-17 23:00:00,2023-03-18 00:00:00,LONG,0.3494,0.3508,60.103033772180886,0.08414424728105398,0.06310217515741345,0.0105,0.010542072123640528,0.33193,0.3508,0.16828849456210795,0.005442857142857138,0.006988,True
2023-03-21 12:00:00,2023-03-21 13:00:00,LONG,0.3443,0.3503,60.99331977926227,0.365959918675574,0.34477693871623616,0.0105,0.010682979959337788,0.327085,0.3503,0.4574498983444674,0.004850000000000017,0.006886,True
2023-03-27 15:00:00,2023-03-27 17:00:00,SHORT,0.3431,0.34088,61.206645292917514,0.13587875255027687,0.114946691926552,0.0105,0.010432060623724862,0.360255,0.34088,0.22646458758379703,0.0042071428571428615,0.006862,True
2023-04-03 07:00:00,2023-04-03 08:00:00,LONG,0.3944,0.39937,53.24543610547668,0.2646298174442207,0.2434975025354986,0.0105,0.01063231490872211,0.37467999999999996,0.39937,0.3780425963488871,0.004799999999999994,0.007888,True
2023-04-08 02:00:00,2023-04-08 05:00:00,LONG,0.3864,0.3881,54.347826086956516,0.09239130434782496,0.07134510869565105,0.0105,0.010546195652173912,0.36708,0.3881,0.1847826086956499,0.003192857142857144,0.0077280000000000005,True
2023-04-09 19:00:00,2023-04-09 21:00:00,LONG,0.3904,0.39135,53.790983606557376,0.05110143442622687,0.030075883709013748,0.0105,0.010525550717213115,0.37088000000000004,0.39135,0.10220286885245672,0.0027285714285714214,0.007808000000000001,True
2023-04-18 10:00:00,2023-04-18 11:00:00,LONG,0.4449,0.44630000000000003,47.201618341200266,0.06608226567768095,0.045049224544842115,0.0105,0.010533041132838839,0.422655,0.44630000000000003,0.1321645313553593,0.003871428571428565,0.008898000000000001,True
2023-04-20 15:00:00,2023-04-20 16:00:00,SHORT,0.4064,0.39976,51.673228346456696,0.3431102362204714,0.3222817913385816,0.0105,0.010328444881889763,0.42672,0.39976,0.42888779527558923,0.004807142857142855,0.008128,True
2023-04-23 14:00:00,2023-04-23 17:00:00,SHORT,0.3867,0.38530000000000003,54.30566330488751,0.07602792862684017,0.0550659425911536,0.0105,0.01046198603568658,0.406035,0.38530000000000003,0.15205585725368334,0.0024642857142857084,0.0077339999999999996,True
2023-04-26 19:00:00,2023-04-27 00:00:00,SHORT,0.3861,0.405405,54.39005439005439,-1.050000000000001,-1.071525000000001,0.0105,0.011025,0.405405,0.405405,0.0,0.006178571428571422,0.0077220000000000006,False
2023-05-01 01:00:00,2023-05-01 15:00:00,SHORT,0.3888,0.3876,54.01234567901235,0.06481481481481367,0.04384722222222108,0.0105,0.010467592592592594,0.40824,0.3876,0.12962962962962735,0.004628571428571426,0.007776,True
2023-05-04 18:00:00,2023-05-06 12:00:00,SHORT,0.3864,0.38515,54.347826086956516,0.06793478260869722,0.046968750000001565,0.0105,0.010466032608695651,0.40572,0.38515,0.1358695652173914,0.0028928571428571415,0.0077280000000000005,True
2023-05-07 23:00:00,2023-05-08 01:00:00,SHORT,0.3759,0.37006,55.865921787709496,0.3262569832402241,0.30542011173184425,0.0105,0.010336871508379888,0.394695,0.37006,0.4078212290502809,0.0025428571428571444,0.007518,True
2023-05-08 18:00:00,2023-05-10 10:00:00,SHORT,0.3595,0.35819999999999996,58.41446453407511,0.07593880389429901,0.05497677329624616,0.0105,0.010462030598052851,0.377475,0.35819999999999996,0.15187760778859477,0.004150000000000003,0.00719,True
2023-05-28 21:00:00,2023-05-28 22:00:00,LONG,0.3796,0.3813,55.32139093782929,0.09404636459430865,0.0729993414120115,0.0105,0.010547023182297154,0.36062,0.3813,0.18809272918862038,0.00322857142857143,0.007592,True
2023-06-02 18:00:00,2023-06-04 06:00:00,LONG,0.378,0.37915,55.55555555555556,0.06388888888888802,0.04285694444444357,0.0105,0.010531944444444444,0.3591,0.37915,0.12777777777777913,0.0024071428571428577,0.00756,True
2023-06-06 13:00:00,2023-06-07 07:00:00,SHORT,0.3444,0.34218,60.97560975609756,0.13536585365853657,0.11443353658536584,0.0105,0.010432317073170732,0.36162,0.34218,0.22560975609755982,0.0032071428571428568,0.006888,True
2023-06-09 02:00:00,2023-06-09 06:00:00,SHORT,0.319,0.3175,65.8307210031348,0.09874608150470228,0.07779545454545464,0.0105,0.01045062695924765,0.33495,0.3175,0.19749216300940456,0.0033642857142857125,0.00638,True
2023-06-09 07:00:00,2023-06-09 15:00:00,SHORT,0.3137,0.3124,66.942939113803,0.08702582084794176,0.06606933375836574,0.0105,0.01045648708957603,0.329385,0.3124,0.17405164169588722,0.003007142857142859,0.006274,True
2023-06-18 20:00:00,2023-06-18 21:00:00,SHORT,0.2622,0.26134999999999997,80.09153318077803,0.06807780320366272,0.04711184210526455,0.0105,0.010465961098398167,0.27531,0.26134999999999997,0.136155606407321,0.0022857142857142837,0.0052439999999999995,True
2023-06-23 15:00:00,2023-06-23 17:00:00,LONG,0.2992,0.3002,70.18716577540107,0.07018716577540113,0.04915207219251343,0.0105,0.0105350935828877,0.28424000000000005,0.3002,0.14037433155080226,0.0034857142857142864,0.005984000000000001,True
2023-06-25 03:00:00,2023-06-25 08:00:00,LONG,0.2966,0.29774999999999996,70.80242751180042,0.08142279163856937,0.06038208024275009,0.0105,0.010540711395819285,0.28176999999999996,0.29774999999999996,0.16284558327714269,0.003414285714285711,0.005932,True
2023-06-27 20:00:00,2023-06-27 21:00:00,LONG,0.287,0.28795,73.17073170731707,0.06951219512195168,0.04847743902439071,0.0105,0.010534756097560976,0.27265,0.28795,0.13902439024390337,0.0028571428571428597,0.0057399999999999994,True
2023-06-28 07:00:00,2023-06-28 12:00:00,SHORT,0.2751,0.27312,76.33587786259541,0.15114503816794175,0.13022061068702573,0.0105,0.01042442748091603,0.28885500000000003,0.27312,0.25190839694656675,0.0034285714285714314,0.005502,True
2023-07-01 13:00:00,2023-07-03 02:00:00,LONG,0.292,0.29422,71.91780821917808,0.15965753424657533,0.13857770547945203,0.0105,0.010579828767123286,0.2774,0.29422,0.26609589041096154,0.002857142857142856,0.00584,True
2023-07-03 19:00:00,2023-07-05 10:00:00,LONG,0.2982,0.28329000000000004,70.4225352112676,-1.0499999999999985,-1.0704749999999985,0.0105,0.009975000000000001,0.28329000000000004,0.28329000000000004,0.0985915492957716,0.0029285714285714193,0.0059640000000000006,False
2023-07-10 00:00:00,2023-07-12 00:00:00,SHORT,0.2806,0.29463,74.83962936564504,-1.049999999999999,-1.071524999999999,0.0105,0.011024999999999998,0.29463,0.29463,0.08232359230220879,0.0022928571428571442,0.005612000000000001,False
2023-07-19 18:00:00,2023-07-20 01:00:00,LONG,0.3247,0.32668,64.67508469356329,0.12805666769325774,0.10699263935941111,0.0105,0.010564028333846629,0.308465,0.32668,0.2134277794887605,0.004407142857142852,0.006494,True
2023-07-23 18:00:00,2023-07-24 09:00:00,LONG,0.318,0.3021,66.0377358490566,-1.0500000000000016,-1.0704750000000016,0.0105,0.009975,0.3021,0.3021,0.0,0.0018642857142857072,0.00636,False
2023-08-07 15:00:00,2023-08-07 16:00:00,SHORT,0.2892,0.28722,72.61410788381743,0.14377593360996122,0.12284782157676619,0.0105,0.01042811203319502,0.30366000000000004,0.28722,0.23962655601659932,0.0019499999999999993,0.005784,True
2023-08-11 02:00:00,2023-08-12 00:00:00,SHORT,0.2953,0.29405000000000003,71.11412123264476,0.08889265154080406,0.06793709786657447,0.0105,0.010455553674229597,0.31006500000000004,0.29405000000000003,0.17778530308161206,0.0016357142857142879,0.005906000000000001,True
2023-08-12 18:00:00,2023-08-13 12:00:00,SHORT,0.292,0.2912,71.91780821917808,0.05753424657534012,0.036563013698627786,0.0105,0.01047123287671233,0.3066,0.2912,0.11506849315068424,0.0008714285714285666,0.00584,True
2023-08-13 22:00:00,2023-08-15 18:00:00,SHORT,0.2886,0.2878,72.76507276507276,0.058212058212059874,0.0372411642411659,0.0105,0.01047089397089397,0.30303,0.2878,0.11642411642411975,0.0013357142857142892,0.005772,True
2023-08-25 04:00:00,2023-08-26 08:00:00,SHORT,0.2604,0.25945,80.64516129032258,0.07661290322580697,0.05565120967741988,0.0105,0.010461693548387095,0.27342,0.25945,0.15322580645161393,0.00306428571428571,0.005208000000000001,True
2023-09-15 11:00:00,2023-09-15 14:00:00,SHORT,0.2489,0.24785000000000001,84.37123342707915,0.08858979509843272,0.06763408999598194,0.0105,0.010455705102450785,0.261345,0.24785000000000001,0.17717959019686777,0.0015857142857142934,0.004978000000000001,True
2023-09-17 17:00:00,2023-09-17 20:00:00,SHORT,0.2464,0.2457,85.22727272727272,0.05965909090909143,0.03868892045454597,0.0105,0.010470170454545454,0.25872,0.2457,0.11931818181818286,0.0012928571428571392,0.004928,True
2023-09-19 09:00:00,2023-09-22 00:00:00,LONG,0.2561,0.24329499999999998,81.99921905505661,-1.050000000000001,-1.070475000000001,0.0105,0.009974999999999998,0.24329499999999998,0.24329499999999998,0.06559937524404717,0.0016642857142857253,0.005122,False
2023-09-24 23:00:00,2023-09-29 14:00:00,SHORT,0.2425,0.254625,86.5979381443299,-1.0499999999999998,-1.0715249999999998,0.0105,0.011025,0.254625,0.254625,0.0,0.0013142857142857203,0.00485,False
2023-10-02 09:00:00,2023-10-04 00:00:00,LONG,0.2685,0.255075,78.2122905027933,-1.0500000000000016,-1.0704750000000016,0.0105,0.009975,0.255075,0.255075,0.0,0.0026428571428571412,0.005370000000000001,False
